language,repo_id,repo_name,repo_owner_login,size,stargazers_count,watchers_count
Python,38221206,ansible-playbooks,adithyakhamithkar,322068,659,659
Python,132830069,g2p,Kyubyong,7471,659,659
Python,47368908,dhcpwn,mschwager,32,656,656
Python,164439224,probreg,neka-nat,50044,656,656
Python,16968678,theano_exercises,goodfeli,219,655,655
Python,42593972,orchestra,b12io,18436,654,654
Python,161470099,pytorch-deform-conv-v2,4uiiurz1,30,653,653
Python,28517189,emake,skywind3000,246,652,652
Python,260712454,cloudiscovery,Cloud-Architects,3561,651,651
Python,109272230,GLUE-baselines,nyu-mll,1510,651,651
Python,568133426,omnisafe,PKU-Alignment,54822,648,648
Python,548798215,edm,NVlabs,2177,648,648
Python,71433401,Keras-FCN,aurora95,6995,648,648
Python,260170875,mobileperf,alibaba,13856,646,646
Python,2587174,routes,bbangert,1272,167,167
Python,38299964,chainer-char-rnn,yusuketomoto,3146,167,167
Python,6242783,flask-tumblelog,rozza,161,167,167
Python,96864152,kubebot,anshumanbh,21871,167,167
Python,155947,django-sorting,directeur,355,167,167
Python,184334593,Dell-Support-Assist-RCE-PoC,D4stiny,8,167,167
Python,137081892,coling2018-graph-neural-networks-question-answering,UKPLab,33199,167,167
Python,50688509,striptls,tintinweb,127,166,166
Python,773121,django-websocket,gregmuellegger,37,166,166
Python,122849421,Django-China-API,DjangoChinaOrg,1795,166,166
Python,109971395,grap,AirbusCyber,2257,166,166
Python,60802447,color-independent-style-transfer,pavelgonchar,1656,166,166
Python,24456714,dissemin,dissemin,40501,166,166
Python,15286013,allure-pytest,allure-framework,284,166,166
Python,174452879,kaggle-humpback,pudae,22466,165,165
Python,836596,tc,hmason,241,165,165
Python,2992207,Terrain,Citytracking,74792,165,165
Python,1190965,whirlwind,trendrr,3648,165,165
Python,47246171,ExtractDexFromOat,ManyFace,21483,165,165
Python,26030646,floobits-neovim,Floobits,2095,165,165
Python,23590147,tools,swift-cc,393,165,165
Python,24213885,vimswitch,priomsrb,466,165,165
Python,90886286,doppelganger,replicahq,611,165,165
Python,65420471,node-canvas-prebuilt,node-gfx,76,165,165
Python,19206529,python-unio,mitsuhiko,118,165,165
Python,85672456,chrome-prerender,bosondata,268,165,165
Python,42607422,salem,fmaussion,7304,165,165
Python,157352006,keras-segmentation,lsh1994,1050,165,165
Python,14463051,triaquae,triaquae,16375,165,165
Python,857399,Emokit,daeken,722,165,165
Python,44326981,funcfinder,alexmojaki,152,165,165
Python,11161879,maxfield,jpeterbaker,1875,165,165
Python,134171187,windows_sshagent_extract,ropnop,10,165,165
Python,230030255,FNA,JaminFong,1174,164,164
Python,24979797,Sim2600,gregjames,329,164,164
Python,46683111,ImageFlow,HamedMP,63,164,164
Python,65100228,PS4-3.55-Code-Execution-PoC,Fire30,71,164,164
Python,65629415,Text-Detection-with-FRCN,jugg1024,538,164,164
Python,23429678,django-jwt-auth,jpadilla,23,164,164
Python,15465853,sublime-jekyll,23maverick23,280,164,164
Python,85249853,kaggle_dstl_submission,ternaus,204468,164,164
Python,180045005,amc-models,mit-han-lab,38,164,164
Python,5301179,wemo,issackelly,114,163,163
Python,92085745,lung-segmentation-2d,imlab-uiip,57088,163,163
Python,13158707,mimic,rackerlabs,2987,163,163
Python,58723441,impl-pruning-TF,younghwanoh,55553,163,163
Python,102693613,onnx-caffe2,onnx,385,163,163
Python,13895597,QuickXDev,leitwolf,4847,163,163
Python,1238348,haigha,agoragames,1731,163,163
Python,8761490,videonotes,UniShared,17327,163,163
Python,4304253,pynest,smbaker,133,163,163
Python,127123511,Disentangled-Person-Image-Generation,charliememory,35444,163,163
Python,42721389,netuse,dufferzafar,102,163,163
Python,819566,linode-python,tjfontaine,176,162,162
Python,17872093,bsdploy,ployground,547,162,162
Python,972325,foobnix,foobnix,34751,162,162
Python,3229256,socketpool,benoitc,75,162,162
Python,2720090,fysom,oxplot,6,162,162
Python,60282449,journalism-syllabi,dannguyen,618,162,162
Python,8338,py-github,dustin,363,162,162
Python,85174250,deep-crf,aonotas,190,162,162
Python,13729643,python-pattern-matching,grantjenks,249,161,161
Python,8172027,skadi,skadistats,7248,161,161
Python,150717066,12306_Ticket,Henryhaohao,517,161,161
Python,448247606,long-text-token-classification,abhishekkrthakur,8,161,161
Python,7078126,facebook-programming-challenges,alonsovidales,262,161,161
Python,63173699,mindpark,danijar,385,161,161
Python,23010754,flask-restless-security,graup,33,161,161
Python,112649620,Few-Shot-Music-Generation,AI-ON,276,161,161
Python,31023981,rlundo,thomasballinger,211,161,161
Python,22486930,pixelated-user-agent,pixelated,53943,161,161
Python,131271076,parallel-wavenet-vocoder,andabi,892,161,161
Python,8035111,rmr2,RevolutionAnalytics,29137,161,161
Python,268509139,WireBug,SySS-Research,3955,161,161
Python,4074911,clawpack,clawpack,220,161,161
Python,378841,django-batch-select,lilspikey,166,160,160
Python,204099708,assembly,mardix,21554,160,160
Python,243126851,cve-2020-0688,random-robbie,12,160,160
Python,28578808,gfw-sim,phoeagon,3862,160,160
Python,950543,tornadorpc,joshmarshall,36,160,160
Python,31804349,ezcf,laike9m,305,160,160
Python,62919986,razerCommander,GabMus,14667,160,160
Python,118738176,Python3-RESTfulAPI,herry-zhang,43,160,160
Python,209883999,asciitree,spandanb,28,160,160
Python,64101539,voicetools,namco1992,57,160,160
Python,34101559,supycache,lonetwin,38,160,160
Python,35849935,gnlpy,facebookarchive,67,160,160
Python,199947096,nebulousAD,NuID,1555,160,160
Python,14612476,restructuredtext-lint,twolfson,170,160,160
Python,188223508,SmartHouse,macbury,81108,160,160
Python,9773833,pydivert,ffalcinelli,671,160,160
Python,20245985,gmusic-playlist,soulfx,50,159,159
Python,45515880,pycnic,nullism,104,159,159
Python,5680790,GL-Shader-Validator,WebGLTools,1159,159,159
Python,823024,Simblin,eugenkiss,480,159,159
Python,38499908,graphqllib,dittos,804,159,159
Python,67053420,rules_kotlin,pubref,82,159,159
Python,112525009,fossor,LinkedInAttic,104,159,159
Python,9209123,binify,kevinschaul,564,159,159
Python,101144707,ResNeXt-Tensorflow,taki0112,285,159,159
Python,110717885,scikit-multiflow,scikit-multiflow,63885,700,700
Python,1016685,PyPagekite,pagekite,3082,698,698
Python,46541937,strategy,myquant,281,697,697
Python,140515088,graph-rcnn.pytorch,jwyang,1482,695,695
Python,5126245,palettable,jiffyclub,3454,695,695
Python,487817316,Text2Human,yumingj,11458,694,694
Python,102265654,pytorch-best-practice,chenyuntc,23,694,694
Python,234752060,PaintingLight,lllyasviel,95287,693,693
Python,183758632,easyXssPayload,TheKingOfDuck,130,690,690
Python,341586203,Autoscanner,zongdeiqianxing,18949,689,689
Python,296102822,403bypasser,yunemse48,139,684,684
Python,151902445,ChineseNRE,buppt,26581,682,682
Python,133902588,ijcai-18-top2-single-mole-solution,YouChouNoBB,4877,681,681
Python,3176344,unrpyc,CensoredUsername,553,681,681
Python,36397177,Flask-Blogging,gouthambs,660,679,679
Python,5463774,pinax-stripe-light,pinax,1945,677,677
Python,439067022,v-diffusion-pytorch,crowsonkb,27,675,675
Python,226746203,scant3r,knassar702,29731,675,675
Python,455991056,geowifi,GONZOsint,57,674,674
Python,2177204,python-fitparse,dtcooper,4633,674,674
Python,147810411,FrEIA,vislearn,10902,673,673
Python,140419062,bili2.0,yjqiang,812,673,673
Python,447136192,UniFormer,Sense-X,32937,672,672
Python,2416164,autotest,autotest,94987,671,671
Python,260159715,RealSR,jixiaozhong,15012,671,671
Python,179097519,learn-to-cluster,yl-1993,239,670,670
Python,55025617,tmux2html,tweekmonster,83,669,669
Python,19897931,cached-property,pydanny,169,669,669
Python,9041899,django-c10k-demo,aaugustin,289,668,668
Python,43010401,illustration2vec,rezoo,15858,667,667
Python,71294077,GotoX,SeaHOH,8857,666,666
Python,21818138,sentence2vec,klb3713,198,666,666
Python,486345,django-ordered-model,django-ordered-model,540,665,665
Python,307573095,onlyfans-dl,k0rnh0li0,2547,665,665
Python,496519322,cleanvision,cleanlab,2170,665,665
Python,28284294,data-structures-and-algorithmic-thinking-with-python,careermonk,2946,665,665
Python,200260887,github-activity-generator,Shpota,56,664,664
Python,115527044,Final_word_Similarity,yaleimeng,17506,662,662
Python,5709451,MySQLdb1,farcepest,2162,662,662
Python,477155901,dunk,darrenburns,66,661,661
Python,230444626,30DayMapChallenge,tjukanovt,2514,660,660
Python,137520057,CartoonGAN-Test-Pytorch-Torch,Yijunmaverick,12278,659,659
Python,56555556,keras-language-modeling,codekansas,8452,659,659
Python,457646734,patching,gaasedelen,1600,659,659
Python,31737579,starless,rantonels,26104,658,658
Python,161430363,jellyfin-kodi,jellyfin,8368,657,657
Python,216490786,LanZouCloud-API,zaxtyson,545,651,651
Python,117190154,dssm,InsaneLife,808,650,650
Python,3674903,tumblr-utils,bbolli,446,646,646
Python,397766010,neural-hash-collider,anishathalye,24,642,642
Python,163956049,FileMonitor,TheKingOfDuck,554,642,642
Python,40008409,gittyleaks,kootenpv,57,641,641
Python,144737452,ansible-bender,ansible-community,6290,639,639
Python,247410025,Pedestron,hasanirtiza,60851,638,638
Python,39673476,leetcode-solutions,RealHacker,254,638,638
Python,13852452,dml,justdark,198,637,637
Python,130636089,Feature-Selection,duxuhao,10507,637,637
Python,20952634,Flask-SocketIO-Chat,miguelgrinberg,14,636,636
Python,476357279,hass-music-assistant,music-assistant,4948,636,636
Python,278017089,Image-Adaptive-3DLUT,HuiZeng,21248,635,635
Python,160403374,aclpwn.py,fox-it,20,634,634
Python,447002181,FirmWire,FirmWire,1510,634,634
Python,195428791,tfpyth,BlackHC,15,633,633
Python,125351625,flask-restplus-boilerplate,cosmic-byte,32,633,633
Python,34292854,django-seed,Brobin,2181,632,632
Python,87824051,JavaScriptEnhancements,pichillilorenzo,6286,632,632
Python,802525,sfepy,sfepy,31745,631,631
Python,552643941,mind-vis,zjc062,19604,631,631
Python,279016141,COCO-WholeBody,jin-s13,10719,630,630
Python,169527185,ActionAI,smellslikeml,209358,629,629
Python,263112667,nxbt,Brikwerk,2191,629,629
Python,244790344,LightGCN-PyTorch,gusye1234,83782,629,629
Python,84277315,vnet.pytorch,mattmacy,1145,628,628
Python,378511079,raspberry-pi-1u-server,pawl,6364,628,628
Python,124918816,torchbearer,pytorchbearer,8279,628,628
Python,84404550,funky,bbugyi200,2394,628,628
Python,79346720,allure-python,allure-framework,743,627,627
Python,75791177,pandas_market_calendars,rsheftel,978,626,626
Python,4557504,uncompyle2,Mysterie,783,626,626
Python,21198903,wikiteam,WikiTeam,56250,625,625
Python,644351982,XrayGLM,WangRongsheng,9423,477,477
Python,1015248,littlechef,tobami,979,476,476
Python,19978325,LinOTP,LinOTP,27286,476,476
Python,143727564,blockchain,OpensourceBooks,263,475,475
Python,716303,uncertainties,lebigot,3220,475,475
Python,134235057,srnn,zepingyu0512,16,473,473
Python,5743309,sina_reptile,gnemoug,182,473,473
Python,51152570,reinforcement-learning-car,harvitronix,747553,473,473
Python,89465503,pip-upgrader,simion,17131,472,472
Python,198740574,nodevectors,VHRanger,5276,472,472
Python,260608222,python-keyboard,makerdiary,43065,471,471
Python,165829628,mtl,ranandalon,4884,470,470
Python,251336731,FLAME_PyTorch,soubhiksanyal,2058,470,470
Python,283042,uliweb,limodou,4898,469,469
Python,67953966,python-web-pdb,romanvm,2059,469,469
Python,247278,commcare-hq,dimagi,787316,469,469
Python,310661703,Rare,Dummerle,15236,468,468
Python,90855206,wechat_sender,bluedazzle,101,467,467
Python,1730674,heatmap,sethoscope,416,467,467
Python,479452422,KeXueShangWang_Google_Facebook_Twitter_VPN_VPS_Proxy,bbbestb,691,467,467
Python,216183951,dovpanda,dovpanda-dev,491,466,466
Python,232529693,spotui,ceuk,85,466,466
Python,129838671,documentation,XChainLab,91912,465,465
Python,27620136,pyhocon,chimpler,688,463,463
Python,95817438,vsepp,fartashf,53,463,463
Python,46455577,exxo,mbachry,128,462,462
Python,238656458,X-Temporal,Sense-X,121,462,462
Python,146722095,leidenalg,vtraag,2898,462,462
Python,195106075,primify,LeviBorodenko,2842,461,461
Python,173041359,Awesome-Deep-Neural-Network-Compression,csyhhu,1754,461,461
Python,190498619,poetry-dynamic-versioning,mtkennerly,646,461,461
Python,455059,scurve,cortesi,167,461,461
Python,372037143,Nuclei-Templates-Collection,emadshanab,61,461,461
Python,87307127,django-migration-linter,3YOURMIND,548,461,461
Python,326448009,learn-x-by-doing-y,aquadzn,527,460,460
Python,3685662,python-video-converter,senko,4919,459,459
Python,103656319,TimeSeriesPrediction,PENGZhaoqing,78,459,459
Python,21506731,hyperpolyglot,clarkgrubb,5100,458,458
Python,362533229,FewCLUE,CLUEbenchmark,62693,457,457
Python,271588650,youtube_uploader_selenium,linouk23,16,457,457
Python,121835729,Neural-IMage-Assessment,yunxiaoshi,14560,456,456
Python,65191260,ring,youknowone,647,456,456
Python,630471207,chatglm-openai-api,ninehills,1678,456,456
Python,9142189,PyMinecraft,Hawstein,192,455,455
Python,27931449,DIE,ynvb,5454,455,455
Python,235060608,ChineseBLUE,alibaba-research,151494,455,455
Python,132063,flashbake,cmdln,447,454,454
Python,62207281,pydlm,wwrechard,3464,454,454
Python,198051037,douyin_downloader,renyijiu,27523,454,454
Python,460598783,tuya-cloudcutter,tuya-cloudcutter,23047,454,454
Python,362846516,objectiv-analytics,objectiv,25006,453,453
Python,72820113,PyAdvancedControl,AtsushiSakai,1085,452,452
Python,124910572,bugbug,mozilla,7508,452,452
Python,641504477,StarRailCopilot,LmeSzinc,9026,452,452
Python,90293927,tfClassifier,sourcedexter,86952,451,451
Python,106959788,mixup,hongyi-zhang,417,451,451
Python,4946634,processing-sublime,b-g,499,451,451
Python,6291757,sentiment,vivekn,158,450,450
Python,5417906,distribution,wizzat,255,450,450
Python,36738232,terraform.py,mantl,218,449,449
Python,344069267,up-detr,dddzg,3617,449,449
Python,35531022,datacube-core,opendatacube,47060,449,449
Python,135242296,bitcoin_book_2nd,inoutcode,7830,448,448
Python,24891366,stream-django,GetStream,230,447,447
Python,4519098,pypng,drj11,1251,446,446
Python,44305519,rosbook,osrf,15116,446,446
Python,306053306,CenterFusion,mrnabati,17229,446,446
Python,599781179,jupyter-ai,jupyterlab,6222,446,446
Python,671758,HamlPy,jessemiller,716,445,445
Python,117595674,astronomer,astronomer,8933,445,445
Python,598186385,realfusion,lukemelas,74621,445,445
Python,226138480,Maverick,AlanDecode,6058,443,443
Python,89392815,NetDissect,CSAILVision,1294,443,443
Python,647951887,LLM-Blender,yuchenlin,78159,442,442
Python,646362909,falcontune,rmihaylov,51,442,442
Python,119856485,LaZagneForensic,AlessandroZ,280,441,441
Python,209513981,brainrender,brainglobe,281927,441,441
Python,422636306,genshinhelper2,y1ndan,60,441,441
Python,431496624,Awesome-Deep-Graph-Clustering,yueliu1999,841,441,441
Python,172388988,BERT-for-RRC-ABSA,howardhsu,6435,440,440
Python,380524688,MicrosoftHostsPicker,ButaiKirin,41,440,440
Python,328531648,BERT-whitening,bojone,87,440,440
Python,55880038,GeneralConfig,yuhaowow,4911,439,439
Python,277603860,BloodHoundQueries,CompassSecurity,201,439,439
Python,532074755,django-htmx-patterns,spookylukey,19128,439,439
Python,129942209,iocextract,InQuest,803,439,439
Python,81202772,duck2spark,mame82,12,439,439
Python,255212198,SB-Actuator,rabbitmask,39,438,438
Python,311536795,frigate-hass-integration,blakeblackshear,1214,438,438
Python,611468269,poe-protocol,poe-platform,1443,438,438
Python,272777821,MLServer,SeldonIO,46365,438,438
Python,7291530,sublime-better-coffeescript,aponxi,695,437,437
Python,26113990,material-design-icons-adt-template,intrications,567,437,437
Python,134958175,word-mesh,mukund109,2719,436,436
Python,526122,python-openid,openid,4600,436,436
Python,118118744,vio_data_simulation,HeYijia,2393,436,436
Python,451707465,morisawa-biz-ud-mincho,googlefonts,43864,436,436
Python,14052034,datalad,datalad,40482,436,436
Python,14458595,HoneyPy,foospidy,2893,435,435
Python,146365723,MerossIot,albertogeniola,14911,435,435
Python,43474566,safe-commit-hook,jandre,13,331,331
Python,41276290,fbkutils,facebookarchive,17699,331,331
Python,1186522,minimongo,slacy,288,330,330
Python,201805130,nordpool,custom-components,362,330,330
Python,46265696,texttable,foutaise,115,330,330
Python,78630626,pycom-libraries,pycom,14529,329,329
Python,106408772,WeiboBlackList,yu961549745,2157,329,329
Python,113555950,prettyprinter,tommikaikkonen,1057,329,329
Python,7175285,theanets,lmjohns3,2310,329,329
Python,6087712,pystemon,cvandeplas,400,329,329
Python,356273836,NeuralDB,facebookresearch,249,329,329
Python,123231755,CliqueNet,iboing,950,328,328
Python,130046898,SSD.TensorFlow,HiKapok,956,327,327
Python,119655458,baize,zutianbiao,50477,327,327
Python,114598137,Unsupervised-Aspect-Extraction,ruidan,6800,326,326
Python,174497318,information-extraction,baidu,53,326,326
Python,303114654,ascii-webcam,michael-dm,16,326,326
Python,3685811,tornado-proxy,senko,18,326,326
Python,175371949,keras-unet,karolzak,32716,326,326
